timestamp,total_value,cash,positions
2025-05-16 11:25:45.227926,11.788421469482547,1.1644950655360446,"{'APT21794-USD': {'qty': 0.6523172941434061, 'entry_price': 16.294583115577698}}",16.286439895629883
2025-05-16 11:25:45.229078,11.688916854463477,1.1644950655360446,"{'APT21794-USD': {'qty': 0.6523172941434061, 'entry_price': 16.294583115577698}}",16.133899688720703
2025-05-16 11:25:45.230867,11.825208699386415,0.11487691419235113,"{'APT21794-USD': {'qty': 0.7164365860729145, 'entry_price': 16.29984868991868}}",16.345245361328125
2025-05-16 11:25:45.233048,12.499147956220126,0.011332555890464072,"{'APT21794-USD': {'qty': 0.7224176320041776, 'entry_price': 16.308085993984683}}",17.286144256591797
2025-05-16 11:25:45.236345,13.083484475445376,0.0011179515389441314,"{'APT21794-USD': {'qty': 0.7229812840938284, 'entry_price': 16.309486186804506}}",18.095027923583984
2025-05-16 11:25:45.238151,12.763899451811902,12.763899451811902,{},17.679500579833984
2025-05-16 11:25:45.239124,12.763899451811902,12.763899451811902,{},17.395727157592773
2025-05-16 11:25:45.240032,12.763899451811902,12.763899451811902,{},17.226125717163086
2025-05-16 11:25:45.240912,12.763899451811902,12.763899451811902,{},16.633092880249023
2025-05-16 11:25:45.242792,12.746662443797206,1.259152937166494,"{'APT21794-USD': {'qty': 0.6721228023424229, 'entry_price': 17.09993058013916}}",17.091384887695312
2025-05-16 11:25:45.245203,12.46675526362909,12.46675526362909,{},16.699974060058594
2025-05-16 11:25:45.246713,12.46675526362909,12.46675526362909,{},14.679521560668945
2025-05-16 11:25:45.247890,12.46675526362909,12.46675526362909,{},14.167905807495117
2025-05-16 11:25:45.249167,12.46675526362909,12.46675526362909,{},14.159065246582031
2025-05-16 11:25:45.252089,12.46675526362909,12.46675526362909,{},13.14883804321289
2025-05-16 11:25:45.253801,12.46675526362909,12.46675526362909,{},13.223539352416992
2025-05-16 11:25:45.255695,12.449919533983321,1.2298397967171404,"{'APT21794-USD': {'qty': 0.8232457540659067, 'entry_price': 13.635891496181488}}",13.629076957702637
2025-05-16 11:25:45.257406,12.97494548074641,0.12132314251823773,"{'APT21794-USD': {'qty': 0.9008172585392968, 'entry_price': 13.691011029348246}}",14.268845558166504
2025-05-16 11:25:45.259331,11.566926400018959,11.566926400018959,{},12.72488021850586
2025-05-16 11:25:45.260581,11.566926400018959,11.566926400018959,{},12.221338272094727
2025-05-16 11:25:45.261600,11.566926400018959,11.566926400018959,{},11.855059623718262
2025-05-16 11:25:45.262905,11.566926400018959,11.566926400018959,{},9.796038627624512
2025-05-16 11:25:45.264350,11.566926400018959,11.566926400018959,{},8.779470443725586
2025-05-16 11:25:45.266205,11.551305844262053,1.1410720842449908,"{'APT21794-USD': {'qty': 1.0891875282083396, 'entry_price': 9.562576330661773}}",9.5577974319458
2025-05-16 11:25:45.269300,11.072821126951602,11.072821126951602,{},9.132186889648438
2025-05-16 11:25:45.271502,11.057867835660712,1.0923288214042692,"{'APT21794-USD': {'qty': 1.0761427720324415, 'entry_price': 9.265054826259613}}",9.260424613952637
2025-05-16 11:25:45.273371,10.922485548263223,10.922485548263223,{},9.14833927154541
2025-05-16 11:25:45.275334,10.907735277654572,1.0774982842176701,"{'APT21794-USD': {'qty': 1.0352159278503015, 'entry_price': 9.500580359458922}}",9.495832443237305
2025-05-16 11:25:45.277538,10.825447253146741,1.0774982842176701,"{'APT21794-USD': {'qty': 1.0352159278503015, 'entry_price': 9.500580359458922}}",9.416343688964844
2025-05-16 11:25:45.280799,11.678829959393198,0.1062947208638454,"{'APT21794-USD': {'qty': 1.1298984927287157, 'entry_price': 9.563147053911285}}",10.242101669311523
2025-05-16 11:25:45.296903,11.385286532113978,11.385286532113978,{},9.997296333312988
2025-05-16 11:25:45.318434,11.369911271916687,1.123153393014105,"{'APT21794-USD': {'qty': 1.0057831114840223, 'entry_price': 10.192934381961821}}",10.187840461730957
2025-05-16 11:25:45.328876,10.939739417807274,10.939739417807274,{},9.774799346923828
2025-05-16 11:25:45.350628,10.939739417807274,10.939739417807274,{},9.14908504486084
2025-05-16 11:25:45.359425,10.939739417807274,10.939739417807274,{},9.038228034973145
2025-05-16 11:25:45.363281,10.939739417807274,10.939739417807274,{},8.846131324768066
2025-05-16 11:25:45.388122,10.924965846710498,1.0792003706839495,"{'APT21794-USD': {'qty': 1.0942613870587383, 'entry_price': 9.002134659290313}}",8.997635841369629
2025-05-16 11:25:45.400285,10.916319877708936,1.0792003706839495,"{'APT21794-USD': {'qty': 1.0942613870587383, 'entry_price': 9.002134659290313}}",8.989734649658203
2025-05-16 11:25:45.404086,11.045377469655168,0.10646263092780484,"{'APT21794-USD': {'qty': 1.2008899521952274, 'entry_price': 9.012028381754275}}",9.109006881713867
2025-05-16 11:25:45.406323,10.544354643754108,10.544354643754108,{},8.704850196838379
2025-05-16 11:25:45.409002,10.530115020025452,1.0401958406467546,"{'APT21794-USD': {'qty': 1.0616215470485324, 'entry_price': 8.943548824310302}}",8.939079284667969
2025-05-16 11:25:45.411392,10.438104363481939,1.0401958406467546,"{'APT21794-USD': {'qty': 1.0616215470485324, 'entry_price': 8.943548824310302}}",8.852409362792969
2025-05-16 11:25:45.415991,10.673501528899292,0.10261485159167405,"{'APT21794-USD': {'qty': 1.1647761663804053, 'entry_price': 8.955633524074003}}",9.07546615600586
2025-05-16 11:25:45.420100,10.732527017898617,0.10261485159167405,"{'APT21794-USD': {'qty': 1.1647761663804053, 'entry_price': 8.955633524074003}}",9.126141548156738
2025-05-16 11:25:45.425459,10.874360866226073,0.010122908932835434,"{'APT21794-USD': {'qty': 1.1747624412237923, 'entry_price': 8.958158396544883}}",9.248029708862305
2025-05-16 11:25:45.428427,10.565445051570075,10.565445051570075,{},8.998562812805176
2025-05-16 11:25:45.430079,10.565445051570075,10.565445051570075,{},8.785799980163574
2025-05-16 11:25:45.432141,10.565445051570075,10.565445051570075,{},8.586395263671875
2025-05-16 11:25:45.441515,10.551176946300183,1.0422763998871147,"{'APT21794-USD': {'qty': 1.0789495644626415, 'entry_price': 8.817515952587128}}",8.813109397888184
2025-05-16 11:25:45.445185,10.156576424817452,10.156576424817452,{},8.460068702697754
2025-05-16 11:25:45.446909,10.156576424817452,10.156576424817452,{},8.390148162841797
2025-05-16 11:25:45.449108,10.156576424817452,10.156576424817452,{},8.35866641998291
2025-05-16 11:25:45.451881,10.156576424817452,10.156576424817452,{},8.17431354522705
2025-05-16 11:25:45.454126,10.156576424817452,10.156576424817452,{},7.790526866912842
2025-05-16 11:25:45.456705,10.142860476184557,1.001941693848849,"{'APT21794-USD': {'qty': 1.0768623278380416, 'entry_price': 8.492719083309174}}",8.48847484588623
